max_depth,n_estimators,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,train_rmse,val_rmse,val_acc
3,100,0.1,0.6,0.6,20,0.5,10,0.43919,0.72745,0.3211
3,300,0.01,0.6,0.8,10,0.5,5,0.50813,0.72747,0.39422
2,100,0.05,0.6,0.6,5,0.5,1,0.50943,0.7275,0.35376
2,100,0.05,0.6,0.8,10,0.0,1,0.50998,0.72751,0.33959
2,300,0.01,0.7,0.8,10,0.5,5,0.56691,0.72751,0.38886
2,100,0.1,0.6,0.6,20,1.0,5,0.49086,0.72752,0.2929
2,300,0.01,0.6,0.6,10,0.0,10,0.58182,0.72752,0.37988
2,200,0.01,0.8,0.7,10,1.0,10,0.62642,0.72753,0.38962
3,100,0.1,0.7,0.8,10,0.5,1,0.35007,0.72754,0.35131
3,200,0.01,0.8,0.6,20,1.0,1,0.55496,0.72754,0.41499
2,100,0.05,0.7,0.8,10,0.5,5,0.51906,0.72755,0.37379
2,100,0.1,0.7,0.6,5,0.0,5,0.45189,0.72755,0.32111
2,300,0.01,0.6,0.7,10,1.0,10,0.58689,0.72755,0.38616
2,300,0.01,0.6,0.7,20,1.0,10,0.59034,0.72755,0.38978
3,200,0.01,0.6,0.7,10,0.5,1,0.54124,0.72755,0.42038
2,300,0.01,0.7,0.7,20,0.0,10,0.58132,0.72756,0.38895
3,300,0.01,0.7,0.8,5,0.0,10,0.51041,0.72756,0.41012
2,100,0.01,0.6,0.8,10,0.5,1,0.69702,0.72757,0.39219
2,100,0.05,0.6,0.8,20,0.0,10,0.53856,0.72759,0.35669
2,200,0.01,0.8,0.7,20,0.0,1,0.60139,0.7276,0.38617
2,300,0.01,0.7,0.7,20,1.0,10,0.58569,0.7276,0.39006
2,300,0.01,0.8,0.7,5,0.0,5,0.56161,0.72761,0.38883
2,100,0.01,0.6,0.8,5,1.0,1,0.69959,0.72765,0.3851
3,100,0.05,0.8,0.8,10,0.0,10,0.44811,0.72766,0.36957
3,300,0.01,0.7,0.7,5,0.0,10,0.51245,0.72767,0.40341
3,300,0.01,0.6,0.8,5,0.0,10,0.51863,0.7277,0.4018
2,100,0.05,0.6,0.7,10,0.0,1,0.51096,0.72771,0.32341
3,300,0.01,0.7,0.6,20,0.0,10,0.53596,0.72771,0.39649
3,300,0.01,0.8,0.6,20,0.0,10,0.52683,0.72771,0.40932
3,200,0.01,0.7,0.8,10,1.0,5,0.56183,0.72772,0.40446
2,100,0.01,0.7,0.8,20,0.5,1,0.69812,0.72773,0.38544
3,100,0.05,0.7,0.6,20,0.5,10,0.49418,0.72773,0.35997
3,200,0.01,0.8,0.7,5,0.0,10,0.56388,0.72775,0.41701
3,200,0.1,0.7,0.6,10,0.0,5,0.26654,0.72776,0.36683
2,200,0.01,0.8,0.7,5,1.0,1,0.60392,0.72777,0.38951
2,200,0.1,0.6,0.8,20,1.0,10,0.43435,0.72778,0.29289
3,100,0.1,0.6,0.8,20,0.5,5,0.41519,0.72779,0.37124
3,300,0.1,0.6,0.6,5,1.0,5,0.23937,0.7278,0.36933
3,200,0.01,0.7,0.7,10,0.0,5,0.55374,0.72781,0.41376
3,200,0.05,0.6,0.6,10,1.0,10,0.41363,0.72782,0.30958
3,200,0.1,0.6,0.7,20,0.5,1,0.32412,0.72785,0.37443
3,300,0.01,0.6,0.6,5,0.0,10,0.52571,0.72785,0.39172
2,300,0.01,0.7,0.7,10,0.5,5,0.56885,0.72787,0.38935
3,300,0.01,0.6,0.8,10,1.0,5,0.51532,0.72787,0.39667
3,100,0.05,0.7,0.6,5,0.5,1,0.42346,0.72789,0.40695
3,100,0.01,0.8,0.8,10,0.5,5,0.66656,0.72791,0.40703
2,300,0.01,0.6,0.6,10,1.0,5,0.57508,0.72792,0.37821
3,300,0.01,0.8,0.6,5,0.5,1,0.47375,0.72792,0.42117
2,300,0.01,0.7,0.7,10,0.0,10,0.57722,0.72793,0.3822
3,300,0.01,0.8,0.6,20,0.5,1,0.50324,0.72793,0.41263
2,200,0.01,0.8,0.8,5,0.0,1,0.59705,0.72794,0.40186
2,100,0.01,0.6,0.8,10,1.0,1,0.69948,0.72795,0.38398
2,300,0.01,0.6,0.6,10,1.0,1,0.56231,0.72795,0.38598
2,300,0.01,0.7,0.7,5,1.0,10,0.58232,0.72796,0.38637
2,100,0.1,0.6,0.7,20,0.0,1,0.47026,0.72798,0.30869
3,100,0.01,0.7,0.7,20,0.0,1,0.65731,0.72804,0.42048
3,100,0.1,0.7,0.6,5,1.0,1,0.35383,0.72804,0.3224
2,300,0.01,0.6,0.8,5,0.0,1,0.55076,0.72805,0.39379
2,200,0.01,0.8,0.7,5,1.0,10,0.62629,0.72806,0.39428
2,300,0.01,0.6,0.6,5,0.5,10,0.58421,0.72806,0.38838
3,200,0.1,0.7,0.8,5,1.0,5,0.27026,0.72806,0.30722
2,300,0.01,0.7,0.8,10,0.5,1,0.5553,0.72807,0.39802
2,200,0.1,0.7,0.6,10,1.0,1,0.38969,0.72809,0.28872
3,100,0.05,0.6,0.6,5,0.0,10,0.46766,0.72809,0.35531
3,300,0.01,0.8,0.6,10,1.0,1,0.4876,0.72809,0.41756
2,200,0.01,0.8,0.7,5,1.0,5,0.61524,0.7281,0.39007
2,100,0.05,0.6,0.7,10,0.5,1,0.51352,0.72812,0.32225
2,200,0.01,0.8,0.8,20,0.5,1,0.60369,0.72812,0.3915
3,200,0.01,0.7,0.8,10,1.0,10,0.58197,0.72812,0.39593
2,300,0.01,0.7,0.7,5,0.0,10,0.57628,0.72813,0.38369
3,200,0.01,0.6,0.7,20,1.0,10,0.60286,0.72815,0.40835
3,300,0.01,0.8,0.8,5,0.0,10,0.50335,0.72815,0.41333
3,200,0.05,0.6,0.6,10,0.5,5,0.38654,0.72818,0.32124
3,300,0.01,0.6,0.7,10,0.0,10,0.52871,0.72819,0.39328
2,200,0.01,0.8,0.8,10,0.5,1,0.60089,0.7282,0.39358
2,200,0.01,0.8,0.8,10,0.5,10,0.62387,0.7282,0.39489
3,200,0.1,0.8,0.8,20,0.5,5,0.29207,0.72821,0.42221
2,300,0.01,0.6,0.7,20,0.5,10,0.58787,0.72824,0.38634
2,300,0.01,0.6,0.8,20,1.0,10,0.58922,0.72824,0.39058
2,300,0.01,0.8,0.7,20,0.0,5,0.56679,0.72824,0.38221
3,100,0.01,0.7,0.8,10,0.5,1,0.64739,0.72824,0.40378
3,300,0.05,0.6,0.6,10,1.0,5,0.34406,0.72824,0.31309
2,200,0.01,0.8,0.7,10,1.0,5,0.61545,0.72825,0.38684
3,100,0.1,0.6,0.7,20,0.0,10,0.42068,0.72825,0.32036
3,100,0.1,0.6,0.7,20,0.5,10,0.42636,0.72825,0.31666
3,100,0.05,0.6,0.7,20,0.0,10,0.49389,0.72826,0.34497
3,200,0.1,0.8,0.6,20,1.0,10,0.33211,0.72826,0.33532
3,100,0.1,0.8,0.6,20,1.0,10,0.4094,0.72827,0.31137
3,300,0.01,0.7,0.7,5,0.5,5,0.49881,0.72828,0.41279
2,100,0.1,0.7,0.7,20,0.0,10,0.48018,0.72829,0.30444
2,300,0.01,0.6,0.7,10,0.5,10,0.58298,0.72829,0.38254
3,100,0.05,0.8,0.8,5,0.0,5,0.42619,0.7283,0.40754
3,300,0.01,0.8,0.6,10,0.5,1,0.48073,0.7283,0.4152
2,300,0.01,0.7,0.8,5,0.5,1,0.55407,0.72831,0.39965
3,300,0.01,0.6,0.7,5,0.5,1,0.4789,0.72831,0.42947
2,200,0.01,0.8,0.7,10,0.5,10,0.62385,0.72832,0.38893
2,200,0.01,0.8,0.7,10,0.5,5,0.61275,0.72833,0.38907
2,300,0.01,0.7,0.8,5,1.0,1,0.55765,0.72833,0.3992
2,100,0.01,0.8,0.8,5,0.5,5,0.7074,0.72834,0.39828
2,200,0.1,0.7,0.7,10,1.0,1,0.38625,0.72834,0.29126
3,300,0.01,0.7,0.7,10,1.0,10,0.52831,0.72834,0.39866
3,200,0.05,0.6,0.7,20,1.0,10,0.44077,0.72836,0.28861
3,100,0.1,0.6,0.7,20,0.5,5,0.41591,0.72837,0.35935
3,100,0.1,0.7,0.8,10,1.0,5,0.37342,0.72837,0.31674
2,200,0.01,0.8,0.7,5,0.5,1,0.60118,0.72838,0.39589
2,300,0.01,0.6,0.6,20,0.0,10,0.58554,0.72842,0.38384
3,200,0.01,0.8,0.8,10,1.0,10,0.57588,0.72842,0.40492
3,300,0.01,0.7,0.7,5,1.0,5,0.50426,0.72844,0.40999
3,200,0.1,0.8,0.6,5,1.0,5,0.27663,0.72845,0.35772
2,300,0.01,0.6,0.8,10,0.0,1,0.55273,0.72846,0.39444
2,300,0.1,0.7,0.8,20,1.0,1,0.3601,0.72847,0.31249
3,100,0.1,0.8,0.8,20,0.0,5,0.37611,0.72848,0.37182
3,300,0.01,0.6,0.7,5,1.0,10,0.53365,0.72848,0.39697
2,300,0.01,0.6,0.8,5,1.0,1,0.55893,0.72849,0.38464
3,100,0.1,0.6,0.7,10,0.0,10,0.39292,0.72849,0.30284
3,200,0.1,0.7,0.8,20,0.0,1,0.28827,0.72851,0.34526
3,200,0.01,0.7,0.8,5,1.0,1,0.53472,0.72852,0.42251
3,100,0.1,0.8,0.7,20,0.5,1,0.37922,0.72853,0.3095
3,100,0.1,0.6,0.8,10,0.5,10,0.39756,0.72855,0.28142
2,200,0.01,0.8,0.8,5,0.5,5,0.61224,0.72856,0.3912
3,100,0.1,0.8,0.8,20,1.0,10,0.40343,0.72856,0.33862
3,100,0.01,0.7,0.7,20,1.0,1,0.66441,0.72857,0.40979
3,300,0.01,0.6,0.6,20,1.0,10,0.5549,0.72857,0.39635
2,100,0.1,0.7,0.8,20,0.5,1,0.4641,0.72859,0.28807
2,300,0.01,0.6,0.7,20,0.0,1,0.56168,0.72859,0.37991
3,200,0.1,0.8,0.6,10,1.0,1,0.27089,0.7286,0.32586
2,200,0.01,0.8,0.8,10,1.0,5,0.61509,0.72862,0.38898
3,300,0.01,0.7,0.6,10,0.0,1,0.48106,0.72862,0.42109
2,100,0.01,0.6,0.8,5,0.5,1,0.69708,0.72863,0.38468
2,100,0.05,0.6,0.6,5,1.0,10,0.53646,0.72865,0.38942
2,100,0.1,0.7,0.7,10,1.0,10,0.47643,0.72868,0.27091
3,200,0.01,0.6,0.7,20,0.0,10,0.59423,0.72869,0.40693
3,300,0.01,0.6,0.7,10,0.5,5,0.5115,0.72869,0.40707
2,300,0.01,0.7,0.7,20,1.0,5,0.57553,0.7287,0.38667
3,200,0.01,0.7,0.6,20,0.0,1,0.5547,0.7287,0.40984
3,100,0.01,0.6,0.8,5,1.0,1,0.65442,0.72871,0.40128
2,300,0.01,0.6,0.8,10,1.0,5,0.57348,0.72872,0.37953
3,100,0.05,0.8,0.8,10,1.0,1,0.43164,0.72872,0.38918
3,300,0.05,0.6,0.6,10,1.0,10,0.36533,0.72872,0.30616
2,300,0.01,0.8,0.7,20,0.5,5,0.56937,0.72873,0.38489
3,300,0.01,0.6,0.7,5,0.0,10,0.52133,0.72873,0.40508
2,100,0.05,0.7,0.6,5,0.0,1,0.50466,0.72874,0.38005
3,300,0.1,0.7,0.7,10,0.0,5,0.19982,0.72874,0.41846
2,300,0.01,0.6,0.6,5,1.0,5,0.57429,0.72875,0.38202
3,100,0.1,0.8,0.6,10,0.5,5,0.36536,0.72875,0.31536
2,100,0.05,0.6,0.6,10,0.5,1,0.51324,0.72878,0.33941
2,100,0.05,0.6,0.6,20,0.0,5,0.53173,0.72878,0.33252
3,100,0.05,0.8,0.6,5,0.5,1,0.4177,0.72878,0.41881
2,100,0.05,0.8,0.8,5,1.0,1,0.50533,0.72879,0.41104
3,200,0.01,0.6,0.7,10,1.0,1,0.54872,0.72879,0.41702
2,100,0.05,0.8,0.8,5,1.0,10,0.52938,0.72883,0.38461
3,200,0.01,0.8,0.7,5,0.0,5,0.54446,0.72883,0.4288
3,300,0.01,0.6,0.7,10,1.0,5,0.51959,0.72884,0.39365
3,300,0.01,0.6,0.7,5,0.5,10,0.52753,0.72885,0.39965
2,300,0.01,0.6,0.8,20,0.5,5,0.57536,0.72886,0.3839
2,100,0.01,0.6,0.8,20,0.0,1,0.69468,0.72888,0.37918
2,100,0.05,0.7,0.8,5,1.0,10,0.53099,0.72889,0.3829
2,300,0.01,0.8,0.8,20,0.5,5,0.56881,0.72889,0.38276
3,100,0.05,0.6,0.6,10,0.0,10,0.47626,0.72889,0.34461
3,100,0.05,0.7,0.8,5,0.0,5,0.43192,0.72889,0.37252
2,100,0.01,0.8,0.8,10,0.5,1,0.69738,0.7289,0.38977
3,300,0.01,0.7,0.6,20,0.5,1,0.51345,0.72891,0.40404
3,100,0.05,0.8,0.7,5,0.5,5,0.43296,0.72892,0.40897
3,200,0.01,0.7,0.8,20,1.0,10,0.59055,0.72892,0.40469
3,200,0.1,0.6,0.8,5,0.5,10,0.28444,0.72893,0.31195
2,100,0.1,0.7,0.8,20,0.5,5,0.47086,0.72894,0.29203
3,200,0.01,0.8,0.6,20,0.0,5,0.56277,0.72894,0.41557
3,200,0.05,0.7,0.6,20,1.0,1,0.40684,0.72895,0.33394
2,300,0.01,0.7,0.7,5,0.5,5,0.56769,0.72896,0.38996
2,300,0.01,0.8,0.7,20,1.0,5,0.57203,0.72896,0.38246
2,300,0.1,0.7,0.6,10,0.5,1,0.33189,0.72896,0.31433
3,300,0.01,0.6,0.6,5,1.0,5,0.5175,0.72896,0.39108
3,300,0.1,0.7,0.8,10,0.0,1,0.1808,0.72896,0.38768
3,100,0.1,0.8,0.7,20,0.0,5,0.38548,0.72897,0.36044
3,300,0.01,0.6,0.6,20,0.5,10,0.55007,0.72899,0.39625
2,300,0.01,0.7,0.8,10,0.0,5,0.56329,0.72902,0.3911
3,300,0.01,0.7,0.6,20,1.0,5,0.53003,0.72904,0.40069
3,200,0.01,0.7,0.8,5,0.0,5,0.54706,0.72905,0.41401
3,200,0.01,0.7,0.8,10,0.0,5,0.5504,0.72906,0.4058
2,200,0.01,0.8,0.8,5,0.5,10,0.62355,0.72908,0.39704
2,300,0.01,0.8,0.8,20,1.0,1,0.56164,0.72909,0.38964
2,100,0.01,0.6,0.8,5,0.0,1,0.69413,0.7291,0.38556
3,300,0.01,0.8,0.6,10,0.5,5,0.4996,0.7291,0.41552
3,100,0.1,0.6,0.8,20,0.5,10,0.42332,0.72911,0.32935
3,300,0.1,0.6,0.7,5,0.5,5,0.21046,0.72912,0.34769
2,200,0.01,0.8,0.8,5,1.0,5,0.61488,0.72913,0.39203
2,300,0.01,0.6,0.8,20,0.5,10,0.58657,0.72913,0.39166
3,100,0.05,0.6,0.8,10,0.0,5,0.45311,0.72913,0.34039
2,200,0.01,0.8,0.7,5,0.5,10,0.62374,0.72915,0.39024
3,200,0.1,0.6,0.8,10,0.5,5,0.28482,0.72915,0.3268
3,200,0.1,0.7,0.7,5,0.0,5,0.24212,0.72915,0.36675
2,200,0.01,0.8,0.7,5,0.0,10,0.62163,0.72916,0.39204
3,200,0.05,0.6,0.6,20,1.0,10,0.44222,0.72916,0.30728
2,200,0.1,0.6,0.6,20,1.0,5,0.43274,0.72917,0.29314
2,200,0.01,0.8,0.7,10,1.0,1,0.60431,0.72918,0.3899
2,100,0.1,0.7,0.7,5,0.0,10,0.46416,0.72919,0.27944
2,300,0.01,0.6,0.8,20,1.0,5,0.57857,0.72923,0.38299
2,100,0.1,0.6,0.8,20,1.0,10,0.49434,0.72925,0.30175
3,200,0.01,0.7,0.7,20,0.5,10,0.58863,0.72925,0.40196
2,300,0.01,0.8,0.7,10,0.0,5,0.56279,0.72927,0.38501
2,100,0.05,0.6,0.8,20,1.0,5,0.53571,0.72928,0.35959
3,100,0.1,0.8,0.7,5,0.5,10,0.36616,0.72928,0.36636
3,300,0.01,0.6,0.7,5,0.0,5,0.49878,0.72928,0.40899
3,200,0.01,0.6,0.7,20,0.5,5,0.58046,0.72929,0.40331
2,100,0.01,0.7,0.8,5,1.0,1,0.69925,0.7293,0.38399
2,100,0.05,0.7,0.6,5,1.0,5,0.52328,0.72931,0.38071
2,200,0.01,0.8,0.8,10,0.0,10,0.62179,0.72931,0.39244
3,100,0.05,0.6,0.6,10,0.5,10,0.48238,0.72931,0.35158
3,100,0.05,0.7,0.6,10,0.5,1,0.43286,0.72931,0.369
3,200,0.1,0.6,0.6,5,0.0,1,0.22931,0.72931,0.40948
3,300,0.01,0.7,0.8,5,1.0,10,0.52107,0.72932,0.40715
2,300,0.01,0.7,0.7,5,1.0,5,0.57045,0.72933,0.39002
3,100,0.05,0.6,0.6,5,0.5,10,0.47615,0.72933,0.34407
3,200,0.01,0.7,0.8,10,0.5,10,0.57753,0.72933,0.39483
2,100,0.05,0.7,0.8,5,0.5,1,0.50375,0.72935,0.38002
3,200,0.1,0.6,0.6,20,0.5,10,0.35579,0.72936,0.32935
3,100,0.1,0.8,0.8,10,0.0,1,0.33837,0.72937,0.33603
3,300,0.01,0.8,0.6,5,1.0,1,0.48086,0.72937,0.42394
2,100,0.01,0.7,0.8,20,0.0,1,0.69594,0.72938,0.38517
2,100,0.05,0.6,0.7,20,1.0,1,0.52558,0.72939,0.34174
2,200,0.01,0.8,0.8,10,1.0,10,0.62608,0.7294,0.39165
3,200,0.1,0.8,0.8,5,0.5,5,0.24968,0.72941,0.37808
3,300,0.1,0.6,0.6,20,1.0,5,0.30117,0.72941,0.34428
2,300,0.01,0.6,0.6,20,1.0,1,0.56992,0.72942,0.37492
2,300,0.01,0.6,0.7,20,0.0,10,0.58463,0.72942,0.38594
2,300,0.01,0.6,0.6,20,1.0,5,0.58004,0.72943,0.37443
3,200,0.05,0.8,0.8,20,0.0,1,0.37113,0.72943,0.37783
3,300,0.01,0.7,0.7,5,0.0,5,0.49202,0.72944,0.41303
3,300,0.1,0.6,0.7,20,0.5,1,0.27006,0.72946,0.38089
2,100,0.01,0.6,0.8,20,0.5,1,0.6973,0.72947,0.38313
2,300,0.01,0.6,0.8,5,0.0,10,0.57826,0.7295,0.38445
3,200,0.01,0.7,0.7,10,1.0,1,0.54275,0.72951,0.42274
3,200,0.01,0.7,0.8,10,0.5,5,0.55551,0.72951,0.40034
3,100,0.01,0.8,0.8,20,1.0,5,0.67552,0.72952,0.40285
2,300,0.01,0.6,0.6,5,1.0,10,0.5872,0.72953,0.38558
2,100,0.01,0.8,0.8,5,1.0,1,0.69916,0.72954,0.38881
3,200,0.01,0.6,0.8,20,0.0,10,0.59238,0.72954,0.40289
2,300,0.01,0.6,0.8,10,1.0,1,0.56043,0.72955,0.38696
3,100,0.1,0.7,0.7,5,0.5,1,0.33329,0.72955,0.34788
2,200,0.01,0.8,0.8,5,0.0,10,0.62142,0.72958,0.3928
3,100,0.1,0.8,0.6,10,1.0,10,0.39318,0.72958,0.34802
3,100,0.01,0.8,0.7,20,0.0,5,0.67006,0.72962,0.39965
3,200,0.01,0.7,0.8,10,0.0,10,0.57265,0.72962,0.40075
2,300,0.01,0.7,0.7,10,0.5,1,0.55584,0.72963,0.39175
2,300,0.01,0.8,0.8,20,0.0,1,0.55623,0.72963,0.39097
2,100,0.01,0.6,0.8,10,0.0,1,0.69438,0.72964,0.38569
2,100,0.1,0.6,0.6,5,0.5,1,0.45267,0.72964,0.37135
3,300,0.01,0.7,0.6,20,0.5,5,0.52573,0.72964,0.40533
3,200,0.01,0.7,0.7,20,0.0,10,0.5844,0.72965,0.405
3,300,0.01,0.7,0.8,5,0.5,10,0.51527,0.72967,0.41043
2,200,0.01,0.6,0.8,20,1.0,1,0.60931,0.72969,0.38914
3,200,0.1,0.7,0.6,10,0.5,5,0.27786,0.72969,0.39047
3,100,0.01,0.6,0.8,5,0.0,1,0.64207,0.7297,0.39599
2,300,0.01,0.6,0.6,20,0.0,1,0.56431,0.72973,0.37263
2,100,0.01,0.7,0.8,10,0.0,1,0.69491,0.72974,0.38487
3,300,0.01,0.6,0.7,5,1.0,1,0.48768,0.72974,0.41885
2,100,0.1,0.7,0.6,5,0.5,1,0.447,0.72975,0.31317
3,200,0.01,0.6,0.8,10,1.0,1,0.54774,0.72975,0.40748
2,300,0.01,0.6,0.7,5,1.0,10,0.58559,0.72976,0.38638
2,300,0.01,0.6,0.7,20,0.5,5,0.57591,0.72976,0.38155
3,200,0.01,0.7,0.8,5,0.5,5,0.55315,0.7298,0.40344
3,300,0.01,0.7,0.6,5,0.5,1,0.47921,0.7298,0.42217
2,200,0.01,0.8,0.7,20,1.0,1,0.60725,0.72981,0.38532
3,100,0.1,0.8,0.8,10,1.0,1,0.34668,0.72981,0.40151
2,300,0.01,0.6,0.6,20,0.0,5,0.57452,0.72982,0.37642
2,300,0.01,0.8,0.7,5,0.5,5,0.56497,0.72982,0.3852
3,200,0.01,0.8,0.7,10,1.0,5,0.55798,0.72984,0.41376
2,200,0.01,0.8,0.8,5,1.0,10,0.62614,0.72991,0.39453
3,100,0.01,0.7,0.8,20,0.5,5,0.67623,0.72994,0.401
2,100,0.01,0.6,0.8,20,1.0,1,0.70004,0.72997,0.38594
3,300,0.01,0.6,0.7,5,1.0,5,0.51256,0.72997,0.41093
3,300,0.01,0.8,0.6,10,1.0,5,0.50517,0.72997,0.41496
2,300,0.01,0.7,0.7,5,0.0,1,0.55175,0.72999,0.39489
2,100,0.01,0.7,0.8,10,1.0,1,0.69953,0.73,0.38267
2,100,0.1,0.7,0.6,5,1.0,10,0.47511,0.73,0.2656
3,200,0.1,0.7,0.7,10,1.0,10,0.3069,0.73001,0.30734
2,300,0.01,0.8,0.8,20,1.0,5,0.57201,0.73006,0.38284
2,100,0.1,0.7,0.8,10,0.0,5,0.45518,0.73008,0.27693
2,300,0.01,0.7,0.7,20,0.0,1,0.55985,0.73008,0.3859
2,300,0.01,0.7,0.7,10,0.0,5,0.56526,0.7301,0.38892
3,300,0.05,0.6,0.6,5,1.0,5,0.33237,0.7301,0.31283
3,300,0.05,0.6,0.6,20,0.5,1,0.36796,0.7301,0.32187
3,300,0.01,0.6,0.7,10,0.0,5,0.50497,0.73011,0.40789
3,300,0.01,0.8,0.6,20,1.0,1,0.50669,0.73013,0.41609
2,100,0.1,0.7,0.6,5,0.5,10,0.47114,0.73015,0.28974
3,300,0.05,0.6,0.6,20,1.0,1,0.37465,0.73016,0.33396
2,300,0.01,0.6,0.6,5,0.0,10,0.5811,0.73017,0.3848
3,300,0.01,0.7,0.8,10,1.0,10,0.5256,0.73017,0.39505
2,300,0.01,0.7,0.7,5,0.5,1,0.55508,0.73021,0.39465
3,100,0.01,0.8,0.8,10,0.0,5,0.66328,0.73022,0.40804
2,100,0.05,0.7,0.6,20,1.0,5,0.5358,0.73025,0.35021
3,100,0.05,0.8,0.6,20,0.0,10,0.47116,0.73026,0.37014
3,100,0.1,0.8,0.6,10,0.0,10,0.36935,0.73027,0.33325
3,300,0.1,0.8,0.6,10,1.0,1,0.21699,0.73028,0.33988
3,300,0.01,0.8,0.8,10,0.5,10,0.51319,0.7303,0.40646
2,300,0.01,0.8,0.7,20,0.5,10,0.57895,0.73032,0.37781
3,200,0.1,0.8,0.6,10,0.0,10,0.27658,0.73034,0.34502
3,300,0.01,0.6,0.8,5,1.0,1,0.48522,0.73038,0.4087
2,100,0.05,0.8,0.8,10,0.5,10,0.52441,0.73039,0.37815
3,200,0.01,0.7,0.8,5,0.5,1,0.52775,0.73039,0.42262
3,300,0.01,0.6,0.6,20,0.0,10,0.5464,0.73039,0.39547
3,100,0.1,0.7,0.8,20,0.0,5,0.3934,0.73041,0.33176
3,100,0.01,0.7,0.8,10,1.0,1,0.65303,0.73042,0.39167
3,200,0.01,0.8,0.7,10,1.0,10,0.57718,0.73044,0.39784
3,200,0.05,0.6,0.6,5,1.0,1,0.35788,0.73044,0.35134
2,100,0.01,0.7,0.8,5,0.0,1,0.69461,0.73047,0.38362
2,100,0.1,0.6,0.7,10,0.5,5,0.4659,0.73049,0.24309
3,100,0.1,0.6,0.8,20,0.0,10,0.41611,0.7305,0.31059
2,200,0.01,0.8,0.7,20,0.5,1,0.60478,0.73052,0.38503
2,300,0.01,0.7,0.7,5,0.0,5,0.56418,0.73052,0.38814
3,100,0.1,0.7,0.7,10,0.0,5,0.35741,0.73052,0.37083
2,300,0.01,0.6,0.7,20,1.0,5,0.57963,0.73054,0.3823
2,300,0.01,0.6,0.8,20,0.0,10,0.58394,0.73055,0.38868
3,200,0.01,0.6,0.8,5,1.0,1,0.54112,0.73055,0.41058
2,300,0.01,0.6,0.7,5,0.0,10,0.57905,0.73057,0.38129
3,200,0.05,0.6,0.6,10,1.0,5,0.39661,0.73062,0.31733
2,300,0.01,0.6,0.8,10,0.5,1,0.55675,0.73063,0.39445
3,200,0.01,0.7,0.7,5,0.5,1,0.53164,0.73064,0.42702
2,300,0.01,0.8,0.8,5,0.0,5,0.56164,0.73065,0.38951
3,200,0.1,0.8,0.8,20,0.0,1,0.27855,0.73065,0.38156
2,100,0.01,0.8,0.8,5,0.5,1,0.69724,0.73066,0.38678
3,100,0.1,0.8,0.7,10,0.0,10,0.36797,0.73067,0.37946
3,200,0.01,0.8,0.7,5,0.5,5,0.5495,0.73067,0.42211
2,100,0.1,0.7,0.6,20,0.0,1,0.46699,0.73068,0.26722
2,300,0.01,0.7,0.8,10,1.0,1,0.55829,0.73068,0.39422
3,200,0.01,0.7,0.7,10,0.5,1,0.53591,0.73068,0.42191
3,100,0.1,0.6,0.8,5,0.0,5,0.35039,0.73069,0.30813
3,100,0.01,0.6,0.8,10,1.0,1,0.65765,0.73071,0.39732
3,100,0.01,0.8,0.7,20,0.5,5,0.67269,0.73071,0.3953
2,300,0.01,0.6,0.6,20,0.5,5,0.57718,0.73074,0.37649
2,300,0.01,0.6,0.7,5,0.5,10,0.58217,0.73075,0.38348
2,300,0.01,0.7,0.7,20,0.5,1,0.56209,0.73075,0.38387
3,300,0.1,0.6,0.6,20,1.0,1,0.28623,0.73078,0.34423
3,200,0.01,0.7,0.8,20,0.5,10,0.58612,0.73079,0.40636
2,300,0.01,0.6,0.8,5,0.5,1,0.55501,0.7308,0.39163
3,200,0.1,0.7,0.7,10,1.0,5,0.28578,0.7308,0.35101
3,300,0.01,0.7,0.8,10,1.0,5,0.50684,0.7308,0.40597
2,100,0.01,0.8,0.8,10,0.0,1,0.69492,0.73082,0.39012
3,100,0.05,0.8,0.6,20,1.0,5,0.46772,0.73082,0.36838
3,100,0.1,0.7,0.6,20,0.5,1,0.3938,0.73083,0.37894
2,300,0.01,0.8,0.8,20,0.0,10,0.57635,0.73085,0.38073
3,100,0.05,0.8,0.6,10,0.0,1,0.41917,0.73086,0.40309
3,100,0.1,0.7,0.8,5,1.0,1,0.34041,0.73088,0.28739
3,100,0.01,0.8,0.8,5,0.5,1,0.64378,0.7309,0.41194
3,200,0.01,0.6,0.7,10,0.0,1,0.53599,0.73095,0.41304
2,100,0.01,0.7,0.8,10,0.5,1,0.69759,0.73102,0.38129
2,200,0.01,0.8,0.7,5,0.0,1,0.59811,0.73102,0.3919
2,300,0.01,0.7,0.7,10,0.0,1,0.55305,0.73102,0.39094
3,300,0.1,0.7,0.7,10,0.0,1,0.18446,0.73102,0.39501
2,100,0.01,0.8,0.8,5,0.0,1,0.69478,0.73103,0.39094
2,100,0.05,0.6,0.7,20,1.0,10,0.54609,0.73104,0.35548
3,100,0.01,0.8,0.8,10,0.5,1,0.64593,0.73104,0.4096
2,200,0.1,0.6,0.7,20,0.0,1,0.40646,0.73108,0.32284
3,200,0.05,0.6,0.6,5,0.0,1,0.33765,0.73109,0.3549
2,300,0.01,0.6,0.6,20,0.5,1,0.56715,0.73111,0.37141
2,300,0.01,0.6,0.7,20,0.0,5,0.57349,0.73112,0.38071
3,300,0.01,0.8,0.8,10,0.0,10,0.50853,0.73112,0.40582
