max_depth,n_estimators,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,train_rmse,val_rmse,val_acc
3,300,0.01,0.6,0.8,20,0.0,10,0.5062243381271693,0.6867972158321006,0.5276909515169373
2,200,0.1,0.6,0.8,20,1.0,10,0.38919764108752963,0.6868842085377971,0.45149306031496844
2,100,0.01,0.6,0.7,10,1.0,5,0.700531526865004,0.6868848964807674,0.5012114616188045
2,100,0.01,0.6,0.8,5,0.5,5,0.69793653065882,0.6868994977729395,0.4985264728273938
3,100,0.01,0.8,0.6,5,0.5,10,0.6682660604808539,0.6869484293352862,0.5220646392069406
2,100,0.01,0.6,0.8,10,0.0,5,0.6954364029198927,0.6869676141081841,0.4958369700355796
2,100,0.01,0.6,0.8,10,0.5,5,0.697858426047569,0.686980097415576,0.498690648917216
2,300,0.1,0.6,0.8,20,0.5,1,0.30805243995468234,0.6869806131345544,0.5183991356681332
3,300,0.1,0.6,0.6,10,0.0,1,0.14275486498211104,0.6871378258111149,0.5346563907485672
3,200,0.01,0.8,0.7,20,1.0,5,0.538108732080787,0.6871908072931221,0.5408146161506903
2,100,0.01,0.6,0.7,5,1.0,5,0.7007315326681003,0.6872043424777003,0.4999656335585876
3,200,0.01,0.8,0.8,20,0.0,5,0.5265793682712342,0.6872332793530772,0.5339820716908917
3,200,0.01,0.8,0.8,10,0.5,10,0.5423432809103893,0.6872548643407946,0.5562436878131829
3,300,0.1,0.6,0.6,5,0.5,1,0.140609427420254,0.6872953479214572,0.5352092850575821
3,200,0.1,0.7,0.6,20,0.0,10,0.2690560162151262,0.6873100753048141,0.549487226680265
2,100,0.05,0.6,0.7,20,1.0,10,0.5151450726414553,0.6873178204133193,0.5338445867675208
2,100,0.01,0.6,0.6,10,0.0,1,0.6849040260783087,0.6873204251676308,0.48714708248460226
3,200,0.01,0.7,0.8,5,0.0,10,0.5405363669822618,0.6873217058322086,0.5497604722668284
3,200,0.1,0.6,0.6,5,0.5,1,0.19327412854117185,0.6873226188661482,0.5093171371889804
3,100,0.01,0.8,0.6,20,0.0,10,0.6690313054226344,0.6873309085575958,0.5080831384764803
3,300,0.1,0.7,0.8,10,0.0,1,0.12237766154179545,0.6873918503588038,0.4998887681836618
3,100,0.01,0.8,0.6,10,1.0,5,0.6561591014780536,0.687403091550664,0.5159435433230786
2,200,0.1,0.7,0.8,5,0.5,1,0.31382183293599397,0.6874121776938954,0.5004687031526915
3,100,0.1,0.8,0.7,10,1.0,10,0.33859040948444863,0.6874427844524212,0.5486254676519813
2,100,0.01,0.6,0.7,5,0.5,10,0.7104252206843105,0.6874712932197842,0.5086209042436199
3,300,0.01,0.7,0.8,20,0.0,10,0.49417547718582483,0.6874940677386532,0.5401128799927221
3,100,0.01,0.8,0.6,20,1.0,5,0.6587358829207041,0.6874941063922425,0.5067565476777057
3,100,0.01,0.6,0.7,10,0.0,1,0.6306827011717722,0.687504146757031,0.5168467068621329
3,100,0.1,0.7,0.6,5,1.0,10,0.33770379442915,0.6875042366803271,0.5470345499442849
3,200,0.01,0.6,0.8,20,0.0,5,0.5458630146837831,0.6875115117994284,0.5267907328020704
3,100,0.01,0.8,0.6,20,1.0,10,0.6755876445871486,0.6875151992555107,0.5108417838831499
3,100,0.01,0.8,0.6,5,0.0,10,0.6651653973083785,0.6875228579832735,0.5165713987887595
3,100,0.01,0.6,0.6,20,1.0,1,0.6539189348383869,0.687619631089474,0.5057136963549042
2,100,0.01,0.6,0.7,20,0.0,10,0.7085388434235251,0.6876360829712921,0.49930417616451483
3,200,0.01,0.6,0.7,20,0.0,10,0.5664860882682021,0.6876520804894565,0.5224412688334786
3,200,0.1,0.7,0.8,20,1.0,1,0.25407995104795533,0.6876531976012121,0.5519833906474528
3,200,0.01,0.7,0.8,5,0.5,5,0.5239525926720284,0.6876560072450938,0.5412450818163863
3,100,0.01,0.8,0.6,5,1.0,5,0.6547953710399576,0.68765711214031,0.520393116203258
3,100,0.01,0.8,0.6,5,0.0,5,0.6473684174593205,0.6876909672872125,0.5216158356223842
3,100,0.01,0.8,0.6,5,0.5,5,0.6511173814773019,0.6876928372716179,0.5229429954182742
3,300,0.01,0.7,0.8,10,1.0,10,0.49097875582991735,0.6877240710614153,0.5526041913308535
3,200,0.01,0.7,0.7,20,0.5,1,0.524976921369801,0.6877567836817662,0.5295143974641828
3,200,0.01,0.7,0.8,10,1.0,5,0.5319934972695425,0.6877688491674009,0.5427839860230326
2,100,0.01,0.6,0.7,20,1.0,5,0.7015465681033717,0.6878087378694593,0.49723474960341374
3,300,0.1,0.7,0.6,20,1.0,1,0.19896650949604722,0.6878199819003881,0.5471918886050429
3,100,0.1,0.6,0.8,10,0.0,10,0.332259198670788,0.6878328222446368,0.5501788799087869
3,300,0.1,0.6,0.8,5,0.0,5,0.12701279378521363,0.6878502745623343,0.5659909551455227
3,300,0.01,0.8,0.8,20,1.0,5,0.47974272617186087,0.68788498853287,0.548334539592354
3,100,0.05,0.7,0.7,20,1.0,5,0.43644802588524556,0.6878966576516967,0.5477163350871439
3,300,0.1,0.7,0.6,5,0.5,10,0.17025757044828516,0.6879005918473179,0.5599427904708758
2,100,0.01,0.6,0.7,20,1.0,10,0.7123943500391547,0.6879027665707719,0.5045322516443529
3,100,0.01,0.8,0.6,10,1.0,1,0.6376932953834316,0.6879088679602827,0.5208128482851916
2,100,0.01,0.6,0.7,10,0.5,5,0.6985206346760461,0.6879416128217838,0.49817462991045547
3,200,0.01,0.7,0.7,20,1.0,10,0.5633803023844355,0.6879545718916414,0.5261732075364751
3,200,0.01,0.8,0.7,20,0.5,10,0.5510997062481404,0.6879932307125938,0.5426666377552593
3,300,0.1,0.7,0.6,5,0.0,10,0.1493555923145852,0.6881750317780634,0.5613156946701433
3,100,0.01,0.8,0.6,20,0.5,5,0.6554415171515752,0.6881953726561144,0.5038007438631406
3,100,0.01,0.6,0.6,20,0.0,10,0.6822453980448312,0.6882135713908041,0.5113008921884631
3,200,0.01,0.8,0.8,10,0.0,10,0.5375287001177931,0.6882249253763917,0.5540533983238735
3,300,0.1,0.6,0.8,20,0.0,10,0.2145435941152083,0.6882623500331155,0.5657725570861715
3,300,0.1,0.6,0.7,10,0.5,5,0.16913196087603194,0.6883176744673802,0.5624036097323156
3,200,0.01,0.8,0.8,10,1.0,10,0.5471889932404351,0.6883279180062291,0.5560733178795926
3,100,0.01,0.7,0.6,10,0.0,1,0.6305390572016311,0.688428065295821,0.519077228332492
3,100,0.1,0.7,0.6,10,1.0,1,0.3091322822789593,0.6884462594515536,0.5287307806742736
3,200,0.01,0.8,0.8,5,1.0,5,0.5264145505625923,0.6884548811186826,0.5430408870882664
3,100,0.1,0.8,0.6,10,1.0,5,0.32202420675943505,0.6884623991629925,0.5031843169940241
3,200,0.01,0.6,0.7,20,1.0,5,0.5571657791020811,0.6884798579979188,0.5174634485186433
2,100,0.01,0.6,0.8,5,0.0,10,0.7076606426149563,0.6884815130055052,0.5040273585769804
2,100,0.01,0.6,0.8,10,0.5,10,0.7096570236019434,0.6885469467063905,0.503545545289947
3,200,0.01,0.7,0.8,10,0.0,10,0.5430100482271747,0.6885497321675567,0.5416360489713129
3,200,0.01,0.8,0.7,20,1.0,10,0.5555089849882616,0.6885700096307217,0.5458286479119163
2,100,0.01,0.6,0.8,10,1.0,5,0.7000385512998626,0.6886270352420316,0.5012837278713039
2,100,0.01,0.6,0.7,20,0.5,10,0.7106286978407103,0.688690371194986,0.5012662865169564
3,100,0.01,0.6,0.6,20,0.5,5,0.6687687630566198,0.6887410370626331,0.5001015450931072
2,100,0.01,0.6,0.7,5,0.5,5,0.6986362114916072,0.6887985624634644,0.49871791277111127
3,200,0.01,0.7,0.8,20,0.5,1,0.5221907553304544,0.688808581036909,0.5286700478750013
3,100,0.05,0.7,0.6,20,1.0,10,0.4534895957056779,0.6888480039019907,0.542214230366019
3,300,0.01,0.7,0.8,20,0.5,10,0.4982457909876334,0.6889227472609328,0.5423734154587054
3,200,0.1,0.6,0.8,20,0.5,1,0.24916126148845355,0.6889463551045448,0.5578404314464762
3,100,0.01,0.7,0.6,5,0.0,5,0.6516863181168011,0.688948361347286,0.5186356888125376
3,200,0.1,0.7,0.7,20,1.0,5,0.2676746532538395,0.6889628067083488,0.5462609919875594
3,300,0.1,0.6,0.6,20,0.5,10,0.23154575444675377,0.6889772935391325,0.5468599329016719
3,200,0.01,0.7,0.8,20,1.0,1,0.5265101603517282,0.6890010149886352,0.5305888275518079
2,100,0.01,0.6,0.7,20,0.5,5,0.6995545289327239,0.68903474653485,0.49811800914552473
3,300,0.1,0.6,0.8,20,0.5,1,0.1914195401487543,0.6890487367450163,0.5644626798959035
3,300,0.1,0.6,0.8,10,1.0,1,0.1632514698343945,0.6890633117128518,0.5651311661636547
3,300,0.01,0.8,0.8,20,0.0,10,0.48537096259870893,0.6890711631625412,0.5490470754312679
3,200,0.1,0.7,0.7,20,1.0,1,0.25068099204513034,0.6890855317019909,0.5394556463615693
3,200,0.1,0.6,0.6,10,0.0,1,0.20720665757856352,0.6890859444417571,0.5196211175592862
3,200,0.1,0.6,0.8,10,0.0,10,0.23057568517237417,0.6890967426895689,0.5500467214373763
2,100,0.01,0.6,0.8,5,0.0,5,0.6957548759465052,0.6891156095661196,0.4928860506178421
3,200,0.1,0.7,0.8,20,0.0,5,0.24451569876113022,0.6891998986308463,0.5116400106516481
2,100,0.01,0.6,0.7,5,1.0,10,0.7124973507271194,0.6892625954896152,0.5063157199134878
2,100,0.01,0.7,0.6,5,0.0,10,0.708279214378182,0.6893245606171658,0.49687402322218277
2,100,0.01,0.6,0.8,20,0.5,10,0.7098655268990367,0.6893570874666538,0.4992843631871855
2,100,0.01,0.6,0.8,5,0.5,10,0.709843024677748,0.6893915947261097,0.5052512274922575
2,100,0.1,0.6,0.7,20,0.5,1,0.4357042635994718,0.689396380251798,0.5038915568806451
3,100,0.01,0.6,0.6,20,1.0,5,0.6722505799985123,0.6894152284946525,0.500871832573772
3,100,0.01,0.6,0.7,5,1.0,1,0.6386909856432657,0.6894160667514272,0.5256875055940968
2,100,0.01,0.7,0.6,10,0.5,10,0.7102040273867481,0.6894521889731151,0.49733689088595406
2,100,0.01,0.6,0.8,10,0.0,10,0.7076469879243326,0.689480258925689,0.5028703714404191
3,200,0.01,0.7,0.7,20,1.0,1,0.5279487514806842,0.6894866394956558,0.5323848591135498
3,100,0.1,0.6,0.8,20,0.0,5,0.35749517543337933,0.6894888364146518,0.5372486767798798
3,300,0.01,0.8,0.8,20,1.0,10,0.4950976137828134,0.6895338937746353,0.5559677264592723
3,300,0.1,0.6,0.7,5,1.0,1,0.16024889264328343,0.6895452503044522,0.5283545535649421
3,300,0.1,0.6,0.7,20,0.5,5,0.2176635247861543,0.6895631321165618,0.5642005497226835
2,100,0.05,0.6,0.7,20,0.0,10,0.5100005188847799,0.6895832880024693,0.5310089965676899
3,200,0.1,0.6,0.8,10,0.5,1,0.19993627822875382,0.6895841764400752,0.5283982065117477
3,300,0.1,0.7,0.6,5,1.0,10,0.1873624652228283,0.68966541576209,0.5673142252067405
3,100,0.01,0.7,0.6,5,0.5,5,0.6557581194422728,0.6897828996744461,0.5195024043562495
3,100,0.01,0.7,0.6,5,1.0,1,0.6383886685980548,0.6897937585462625,0.5184231712182361
2,100,0.01,0.6,0.8,20,1.0,5,0.7008453128703194,0.689797105029724,0.4939808833239077
2,100,0.01,0.6,0.8,20,0.0,10,0.7081797767374197,0.6897974440318624,0.4942532817233953
3,200,0.1,0.6,0.8,5,0.5,1,0.17783320116529464,0.6898485782407129,0.5439640023441759
3,200,0.01,0.6,0.8,5,0.5,10,0.5548195881496715,0.6898499184387372,0.5490878362710983
3,100,0.01,0.7,0.6,20,0.5,1,0.6447509732720335,0.6899018962617163,0.517609916631447
3,100,0.1,0.6,0.7,10,0.5,5,0.31900141742975996,0.6899137874604863,0.5401816826267097
3,300,0.1,0.8,0.6,5,1.0,5,0.1629208934415295,0.6899499852534255,0.54841018130011
3,300,0.1,0.6,0.8,5,0.0,10,0.1512811277035411,0.6899876568899,0.5610619910993351
2,100,0.01,0.7,0.6,10,0.0,10,0.7083243142072594,0.68999069849074,0.4953375192916459
3,300,0.1,0.7,0.8,5,0.5,1,0.11735095383958756,0.6900128151588698,0.5176497790294817
2,100,0.01,0.6,0.8,10,1.0,10,0.7116161820617593,0.6900186072433765,0.5044759020507955
2,300,0.1,0.7,0.7,10,0.0,1,0.2557670557294419,0.6900978357795329,0.5013375791693735
3,100,0.01,0.7,0.6,10,0.5,1,0.6350778870157857,0.6901088346673879,0.5173715879951143
3,100,0.01,0.7,0.6,10,0.5,5,0.6569899007090738,0.6901601280771198,0.515067095078526
3,100,0.01,0.7,0.6,10,1.0,1,0.6401410595203803,0.6901683583603575,0.5078901955354892
2,100,0.01,0.6,0.7,5,0.0,10,0.7085030592859157,0.690188407140273,0.5038851174736105
2,100,0.01,0.6,0.8,5,1.0,5,0.7002548845086084,0.6902462601282255,0.4981573240855089
3,200,0.01,0.7,0.8,5,0.5,10,0.5465787519696321,0.6902752085563854,0.5478366636096267
2,100,0.01,0.6,0.7,10,0.0,10,0.7082888766151889,0.6903801117664367,0.5035485249552376
3,100,0.01,0.7,0.6,20,1.0,10,0.6820248152067212,0.6903978394709891,0.5042615942837914
2,100,0.01,0.6,0.8,20,0.5,5,0.6989039878536226,0.6904035118771051,0.4895076779991948
3,300,0.01,0.8,0.8,20,0.5,10,0.4903594690915013,0.6905090775642996,0.5516816874794359
3,100,0.1,0.6,0.8,20,0.5,10,0.37613011294269133,0.6905304515814921,0.5487905342645747
2,100,0.01,0.6,0.8,20,1.0,10,0.7116714612794312,0.690586406832415,0.5011988423896739
3,200,0.01,0.6,0.8,20,0.5,5,0.5508856781915811,0.6906332713251859,0.5258160045566805
3,100,0.1,0.6,0.7,5,1.0,10,0.3403515741477256,0.6906656747434377,0.5663289494607001
3,200,0.01,0.8,0.8,20,0.5,5,0.5313820514107638,0.690667341994684,0.5301058294238575
2,100,0.01,0.6,0.7,10,0.0,5,0.6959765575029572,0.6906849173570587,0.4933242026291679
3,300,0.01,0.7,0.8,20,1.0,5,0.4853796622803908,0.6907127507658866,0.5459896225465559
3,100,0.01,0.6,0.7,5,0.0,5,0.6527215830666904,0.6907193158558737,0.5192318680250524
3,100,0.01,0.6,0.8,10,0.0,1,0.6284892601418085,0.6907229753727603,0.5083235464483512
2,100,0.01,0.7,0.6,20,0.5,10,0.7103600765649908,0.6907420403778649,0.4981027823973534
2,100,0.01,0.7,0.6,20,0.0,10,0.7086175469439956,0.6907465662721349,0.4988505727391608
3,200,0.01,0.8,0.8,5,0.5,10,0.5411362235562643,0.6907642617719694,0.5538649933776164
2,100,0.01,0.7,0.6,5,1.0,5,0.7014858998529964,0.6907839354647506,0.49355737256995635
3,100,0.01,0.7,0.6,5,1.0,5,0.6602201280169204,0.6907948361244622,0.5232988003025639
3,300,0.01,0.6,0.7,20,1.0,10,0.5189519861134749,0.6908036428697975,0.5246413118213694
3,100,0.01,0.7,0.6,20,1.0,1,0.6486770349416082,0.6908488053289136,0.519178131873112
2,100,0.01,0.7,0.6,10,1.0,5,0.7015313154892201,0.6909124846979838,0.49417959997205485
3,300,0.1,0.7,0.7,20,0.0,1,0.17147503057470298,0.6909771683796383,0.551722234218905
3,100,0.1,0.6,0.7,10,0.5,10,0.34623761846851325,0.6910115581046579,0.5660260576540699
3,200,0.01,0.7,0.8,5,1.0,10,0.5512175962276996,0.6910391939748536,0.5486930625216646
2,100,0.01,0.7,0.6,20,1.0,5,0.7016792294824296,0.6910776401556453,0.49292902518340087
3,100,0.01,0.7,0.6,5,0.0,1,0.6285583535829463,0.691086016013499,0.5166462274588239
2,200,0.1,0.7,0.8,5,0.0,1,0.3017465997381433,0.6910897936168998,0.48689414725612945
3,100,0.01,0.7,0.6,20,0.0,10,0.6759880797719331,0.6911568556289688,0.5080550382397692
3,100,0.1,0.8,0.6,20,0.5,5,0.34622403252204553,0.6912150648217181,0.516553549524505
3,100,0.01,0.7,0.6,10,0.0,5,0.6530943464873687,0.6912239624221667,0.5109558390204031
2,100,0.01,0.6,0.8,20,0.0,5,0.6967160917024038,0.6912497004857336,0.4873785159324671
3,100,0.01,0.6,0.7,20,0.0,5,0.6614964156785617,0.6912729858809058,0.5099247057404585
2,100,0.1,0.6,0.7,20,0.0,1,0.43312281726299867,0.6912880892560108,0.5230210337101132
3,300,0.1,0.6,0.8,10,1.0,5,0.18190443532936162,0.6912895819030226,0.5619145735296284
3,200,0.01,0.8,0.8,5,1.0,10,0.5452192916042111,0.6913186336903181,0.5550935402484879
3,100,0.01,0.8,0.6,5,1.0,1,0.63594315724326,0.6913248209160797,0.5221513340973336
2,100,0.01,0.6,0.7,5,0.0,5,0.6965021554788496,0.6913468852463049,0.4982449349647663
2,100,0.01,0.6,0.8,5,1.0,10,0.711759908732894,0.6913595664594833,0.5034836547007017
3,200,0.01,0.6,0.7,20,0.5,10,0.5709540306829894,0.6914035186594454,0.518972145670579
2,100,0.01,0.7,0.6,20,0.5,5,0.6998051576288982,0.6915132384174413,0.5000274440902485
3,200,0.01,0.7,0.8,20,0.0,10,0.5524436918036689,0.691548451710106,0.5276592773039777
3,100,0.01,0.7,0.6,20,0.0,1,0.6414863973554672,0.6915521292084337,0.5076274433304436
3,100,0.01,0.6,0.7,10,0.0,10,0.6737372216628384,0.6915550953069115,0.5055205132872097
3,100,0.01,0.6,0.7,20,0.0,1,0.6426753111036335,0.6915777312840162,0.5151730998717411
3,100,0.1,0.6,0.7,10,1.0,5,0.3328599222839849,0.691589880641231,0.5857711135868681
3,100,0.01,0.6,0.7,5,0.0,1,0.6285820288633638,0.6916584541138412,0.5239382769329106
3,200,0.01,0.6,0.8,10,1.0,10,0.5632087092932869,0.6917353863704062,0.5453923242637714
3,200,0.01,0.7,0.8,20,0.5,5,0.5370282730270095,0.6917369821334679,0.5333799061151839
2,100,0.01,0.6,0.7,20,1.0,1,0.6903238173171687,0.691757284770469,0.49484587296620436
3,200,0.1,0.6,0.8,10,0.0,1,0.19025373392215306,0.6917693200147866,0.548270625673166
3,100,0.01,0.6,0.7,10,0.0,5,0.6539045067928392,0.6917936662816898,0.5069049467213158
3,100,0.01,0.6,0.8,10,0.5,1,0.6329622509043181,0.691794061561735,0.5109223916204703
2,100,0.01,0.6,0.7,20,0.0,5,0.6973788081578794,0.6918035966396977,0.49189392556167216
3,100,0.01,0.6,0.7,5,0.5,1,0.6341196493499512,0.6918040800569829,0.5214234895724524
3,100,0.01,0.7,0.6,20,0.5,10,0.6784933465529787,0.6918136381218472,0.5063169629505765
3,100,0.01,0.6,0.7,5,0.5,10,0.675755282523397,0.691918912261669,0.5216447347228815
3,100,0.01,0.6,0.7,10,1.0,10,0.6807068911422663,0.69192184631448,0.5055025076217382
3,200,0.01,0.6,0.8,20,1.0,5,0.555335426899026,0.6919995104354012,0.5267457950924243
3,300,0.1,0.8,0.6,10,1.0,5,0.17338005218053326,0.6920190576702728,0.5185712907418422
2,100,0.01,0.8,0.6,20,1.0,10,0.7087334209603665,0.6920904086181736,0.49489623820155365
3,200,0.1,0.6,0.6,10,1.0,10,0.2733614504748951,0.6920983354150544,0.5254781853126937
3,300,0.01,0.6,0.8,20,0.5,10,0.5115333513138642,0.6921095956832033,0.5219520574790768
3,300,0.1,0.7,0.6,10,0.5,5,0.1576063346888417,0.6921271466419268,0.5401812062149084
2,100,0.1,0.6,0.8,10,0.5,1,0.40615633813293417,0.6921880966002047,0.5344413407618688
3,300,0.1,0.6,0.7,10,1.0,5,0.1851546560591658,0.6922194656590067,0.602546388616323
2,100,0.01,0.6,0.7,20,0.5,1,0.688080679557387,0.6922219465614586,0.48500489094847893
3,100,0.01,0.6,0.7,10,0.5,1,0.6350406991814924,0.6922270327862249,0.5170358442678303
3,300,0.1,0.6,0.6,10,1.0,1,0.17674616677152302,0.6922507072651519,0.5205547228292908
3,300,0.1,0.7,0.8,20,1.0,10,0.2195963722522552,0.6923119168952646,0.5359877391787832
2,100,0.01,0.7,0.6,5,0.5,10,0.7101335880419581,0.6923127068104588,0.4958725933714848
3,200,0.01,0.7,0.8,20,0.5,10,0.5566764379642966,0.6923348811722048,0.5268277686694146
3,200,0.01,0.6,0.8,5,1.0,10,0.559546050843914,0.6923644391599538,0.5464919287259965
3,300,0.1,0.7,0.6,20,0.5,10,0.2145787677882561,0.692365771359345,0.546096521550974
3,100,0.01,0.6,0.7,20,0.5,1,0.646130707101456,0.6923690354613697,0.519746595057626
3,300,0.1,0.7,0.6,20,1.0,5,0.20997222908805907,0.6923864914965461,0.5704752631452022
3,300,0.1,0.7,0.6,5,0.5,5,0.1440166828486431,0.6924412601572052,0.5412454469949033
2,100,0.01,0.8,0.6,20,0.0,10,0.705499699453168,0.6924832917158369,0.48947894068817144
2,100,0.01,0.7,0.6,5,0.5,5,0.6994910858303918,0.6925896890783324,0.4947074233549649
3,300,0.1,0.6,0.6,10,1.0,10,0.21491467057036379,0.6926025905833368,0.5297659924939977
3,100,0.1,0.6,0.7,10,0.0,10,0.33502829817408103,0.6926333423475524,0.5881897042835044
3,100,0.01,0.6,0.7,10,0.5,10,0.6768857585905516,0.6927898258915772,0.5041949082654784
2,100,0.01,0.8,0.6,5,0.5,5,0.6978538892465739,0.6927917496115125,0.48869516548758446
2,100,0.01,0.7,0.6,5,1.0,1,0.6903063931666837,0.692826311267339,0.49584758424711595
3,100,0.01,0.6,0.8,20,0.0,1,0.6414006729689463,0.6928985310514649,0.5141017644048319
2,100,0.01,0.7,0.6,10,0.5,5,0.6995021651441872,0.6929097262350533,0.49608982482347547
3,200,0.01,0.7,0.8,20,0.0,5,0.5341835145934799,0.6929106621862989,0.5243548762473272
3,200,0.1,0.7,0.8,5,0.0,1,0.15549215174760617,0.6929345354486456,0.4854077025361957
3,200,0.01,0.6,0.7,20,1.0,10,0.5758764083175594,0.6929450409082405,0.5192819467648154
3,100,0.01,0.7,0.6,20,0.0,5,0.6585994565549087,0.6929616628057633,0.5095147228460597
2,100,0.01,0.6,0.7,20,0.0,1,0.6856335219202359,0.692975309801726,0.4821076157768367
3,100,0.1,0.6,0.7,20,0.0,1,0.3439106069133002,0.6930030676610582,0.5580297959965299
2,100,0.01,0.7,0.6,10,0.0,5,0.6974411150939802,0.6930093066672415,0.49476768630503637
3,300,0.1,0.6,0.6,10,1.0,5,0.19600089038554688,0.6930243575625187,0.5858572367973699
2,100,0.01,0.7,0.6,20,1.0,10,0.7119484281119925,0.6930378618085289,0.4979946105380004
3,100,0.01,0.6,0.7,10,1.0,1,0.6399725969419051,0.6930517726367306,0.5111686567187465
2,100,0.01,0.7,0.6,5,0.5,1,0.6874274215304591,0.693148926864883,0.48597977390882235
2,100,0.01,0.8,0.6,10,0.0,10,0.7056442988914114,0.6931777353126334,0.4868299767862509
2,100,0.01,0.8,0.6,10,0.5,5,0.698327414649108,0.693188673038207,0.4877134893729415
2,100,0.01,0.7,0.6,10,1.0,1,0.6903142317525024,0.6931969750500965,0.4978176392515316
2,100,0.01,0.7,0.6,20,0.0,5,0.6978627253433911,0.6931976824455911,0.49574466281493385
2,100,0.01,0.6,0.8,5,1.0,1,0.6876236665954355,0.6932365396502027,0.4874041239740826
3,100,0.01,0.8,0.7,10,0.0,1,0.6259068415193012,0.6932721691218666,0.5152553612447849
3,100,0.01,0.6,0.8,20,0.5,1,0.6451819564949222,0.6932905659411526,0.5120173526127951
2,200,0.1,0.6,0.8,5,1.0,1,0.32910927818352137,0.6933263378979487,0.5172769725179838
2,100,0.01,0.8,0.6,5,1.0,10,0.7086349005975661,0.693328409374167,0.4930954861740353
3,100,0.01,0.7,0.6,20,1.0,5,0.6652943800150888,0.693401870768817,0.5014707237682723
2,100,0.01,0.6,0.7,5,1.0,1,0.688926249379487,0.6934500778733782,0.4888392422645813
2,100,0.01,0.6,0.7,10,1.0,1,0.6890270360109434,0.6934593938186958,0.4915241463261631
2,100,0.01,0.7,0.6,10,0.5,1,0.6874260224589229,0.6934648189102969,0.4874484030121429
2,100,0.01,0.8,0.6,10,1.0,10,0.7087948477515523,0.6934815806274526,0.49117141418329563
3,200,0.01,0.7,0.8,10,0.5,10,0.5483046707902808,0.6934920576765161,0.5393853449998157
3,100,0.05,0.8,0.6,20,1.0,10,0.44718367426587885,0.6935466927529836,0.5257466286692567
2,100,0.01,0.6,0.8,10,1.0,1,0.687915346584521,0.693550961209509,0.48859879850811966
3,100,0.01,0.6,0.8,5,1.0,1,0.6374159614459424,0.6935887278308247,0.5144797226286582
3,100,0.01,0.7,0.6,10,1.0,5,0.661210834930808,0.6936012953243333,0.5140869936552805
2,100,0.1,0.6,0.7,20,1.0,10,0.4572743414593616,0.6936527693488596,0.5027646052613716
3,200,0.01,0.6,0.8,20,0.0,10,0.5640453665703775,0.693677224829359,0.5179780698589926
3,100,0.05,0.6,0.7,20,1.0,10,0.4588883772393865,0.6937369891272449,0.5355272713321757
2,100,0.01,0.8,0.6,5,0.0,10,0.7055724892005917,0.6937486365899275,0.4851990818461335
3,200,0.01,0.7,0.8,20,1.0,5,0.5412396055907135,0.6937755907663508,0.5359629195249529
2,100,0.01,0.8,0.6,20,0.5,10,0.7071538046797078,0.6938046031026948,0.4933807873616172
3,100,0.01,0.6,0.7,5,1.0,10,0.679412660582848,0.6938215600120813,0.5174479491840179
2,100,0.01,0.7,0.6,5,0.0,5,0.6975472796189056,0.6938482911199715,0.4906678924668125
3,200,0.01,0.8,0.8,5,0.0,10,0.5363239149195316,0.693971498818199,0.5434053086561136
2,100,0.01,0.6,0.8,10,0.0,1,0.6826943371637856,0.6939942142196337,0.48992524302714086
3,300,0.1,0.6,0.8,10,0.0,1,0.13277897378651735,0.6940468328158333,0.5715996725607319
2,100,0.01,0.8,0.6,10,0.5,10,0.7071920682947204,0.6940964233915867,0.4903606763894112
3,100,0.01,0.6,0.7,5,0.5,5,0.6572762520886295,0.6941033933052039,0.5147924246365752
3,100,0.1,0.6,0.8,20,0.5,5,0.35942660737625215,0.6941234190896152,0.49557097640846487
2,100,0.01,0.6,0.8,20,1.0,1,0.6896576746230936,0.6941506613679109,0.4806593340156641
3,100,0.01,0.6,0.8,20,0.0,5,0.6601568589789784,0.694174837128645,0.5014409973083248
2,100,0.01,0.6,0.7,10,0.5,1,0.6867205465247761,0.6941964068456852,0.48928252762096763
3,100,0.01,0.6,0.8,5,0.5,1,0.6317131046655508,0.6942063970403022,0.5207886470219435
3,100,0.01,0.6,0.7,10,1.0,5,0.6625367647202847,0.6942261358967284,0.5042400188319687
3,100,0.01,0.8,0.7,10,0.5,1,0.6298325780200594,0.6942697567560856,0.5142081437777359
3,200,0.01,0.8,0.8,20,1.0,5,0.5360398836995273,0.6944785433168269,0.5338664820262103
2,100,0.01,0.6,0.8,10,0.5,1,0.6854637408339168,0.6944978111935821,0.4883527677451214
2,100,0.01,0.8,0.6,5,0.5,10,0.707273641431874,0.6945034248760789,0.4884755225531846
2,100,0.01,0.8,0.6,20,1.0,5,0.6999117260819376,0.6945883728848857,0.485458056666488
2,100,0.01,0.7,0.6,5,1.0,10,0.7116882297780743,0.6946508797022262,0.49583931282763916
2,100,0.1,0.6,0.8,5,0.0,1,0.39028848301694596,0.6946615735608074,0.514948666136081
3,200,0.1,0.6,0.8,20,0.0,5,0.2626784347735757,0.6947574026996952,0.5299830309792654
3,300,0.01,0.7,0.8,20,1.0,10,0.5022019620935186,0.6947762185728392,0.5401690670631522
2,100,0.01,0.6,0.7,5,0.5,1,0.6865177803979742,0.6947839692690074,0.4864694659332034
2,100,0.01,0.6,0.8,5,0.5,1,0.685198088737852,0.6948523740318369,0.4866818373247986
